id,name,type,address,phone,email,source
17734,The Chow 46,Restaurant,"534, Lane No. 3, Sinhagad Road, Pune - 411028",8226605432,thechow4668@gmail.com,synthetic
4343,Citi Platter 59,Restaurant,"936, Market Lane, Koregaon Park, Pune - 411045",9130113263,citiplatter5969@business.com,synthetic
5953,Urban Kitchen 117,Restaurant,"40, Market Lane, Hinjewadi, Pune - 411018",6225742367,urbankitchen11789@business.com,synthetic
7320,Sunrise Grill 132,Restaurant,"560, MG Road, Hinjewadi, Pune - 411004",9645701588,sunrisegrill13274@yahoo.com,synthetic
12549,Lotus Lodge 1771,Lodge,"457, Main Rd, Erandwane, Pune - 411014",6825801344,lotuslodge177150@gmail.com,synthetic
9836,Metro Delights 176,Restaurant,"990, MG Road, Dhanori, Pune - 411018",6129121875,,synthetic
13989,Ommart Hotel 498,Hotel,"661, Lane No. 19, Kondhwa, Pune - 411029",8508435860,ommarthotel4983@yahoo.com,synthetic
39,Sunrise Hotel 1662,Hotel,"88, Main Rd, Bopodi, Pune - 411029",8867749649,,synthetic
3614,Lotus Hotel 1084,Hotel,"880, Main Rd, Hadapsar, Pune - 411018",6800786169,lotushotel108467@outlook.com,synthetic
1456,Green Hotel 1590,Hotel,"618, Main Rd, FC Road, Pune - 411028",6859096459,greenhotel159018@outlook.com,synthetic
15111,Palace Cafe 216,Restaurant,"528, MG Road, Hinjewadi, Pune - 411045",9623878029,,synthetic
13344,Lotus Hotel 1348,Hotel,"604, Main Rd, Sahakarnagar, Pune - 411018",7759365028,lotushotel134852@gmail.com,synthetic
8140,Phoenix Treat 181,Restaurant,"453, Central Street, Bavdhan, Pune - 411001",6137088886,,synthetic
2895,Phoenix Delights 97,Restaurant,"889, Central Street, Bavdhan, Pune - 411014",8314945212,phoenixdelights9771@info.com,synthetic
13254,Urban Dine 102,Restaurant,"635, Market Lane, Bibwewadi, Pune - 411028",7368338034,,synthetic
7782,Ommart Hotel 1668,Hotel,"950, Central Street, Kalyani Nagar, Pune - 411029",8897455435,ommarthotel166868@yahoo.com,synthetic
5626,Galaxy Hotel 1339,Hotel,"882, Central Street, Dhanori, Pune - 411018",6281362276,galaxyhotel133922@info.com,synthetic
18270,Ommart Hotel 298,Hotel,"151, Central Street, Deccan Gymkhana, Pune - 411045",7516928604,,synthetic
16919,Urban Hotel 312,Hotel,"558, MG Road, FC Road, Pune - 411045",7828733728,urbanhotel31234@info.com,synthetic
1054,Hotel Grill 189,Restaurant,"113, MG Road, Sahakarnagar, Pune - 411014",8643159489,,synthetic
13696,Galaxy Hotel 1631,Hotel,"658, Main Rd, Talawade, Pune - 411014",8045322348,,synthetic
10334,City Hotel 940,Hotel,"481, Lane No. 16, Pimple Saudagar, Pune - 411004",6688956418,,synthetic
14868,Royal Hotel 1720,Hotel,"77, MG Road, Pashan, Pune - 411029",8398304652,royalhotel172030@outlook.com,synthetic
13962,Hotel Hotel 263,Hotel,"765, Market Lane, FC Road, Pune - 411029",6002131876,hotelhotel26317@info.com,synthetic
12551,Hotel Garden 14,Restaurant,"523, Main Rd, Viman Nagar, Pune - 411001",6118193361,,synthetic
6146,Hotel Delights 255,Restaurant,"275, Lane No. 5, Hinjewadi, Pune - 411001",7440371037,hoteldelights25584@outlook.com,synthetic
5949,Blue Hotel 1394,Hotel,"902, Market Lane, Magarpatta, Pune - 411004",7932819046,bluehotel13947@yahoo.com,synthetic
2808,Metro Hotel 1351,Hotel,"109, Central Street, Pimple Saudagar, Pune - 411018",6740503151,metrohotel135198@info.com,synthetic
14158,Lotus Corner 53,Restaurant,"15, MG Road, NIBM Road, Pune - 411029",9673749918,lotuscorner5368@info.com,synthetic
7557,Lotus House 47,Restaurant,"647, Lane No. 4, Hadapsar, Pune - 411014",7278817327,lotushouse4769@info.com,synthetic
13899,Royal Hotel 823,Hotel,"644, Market Lane, Ambegaon, Pune - 411001",9010684482,royalhotel82338@outlook.com,synthetic
305,Comfort Delights 250,Restaurant,"67, Main Rd, Viman Nagar, Pune - 411018",8459928161,comfortdelights25084@gmail.com,synthetic
18891,Phoenix Delights 96,Restaurant,"50, Market Lane, Nagar Road, Pune - 411014",7995760050,phoenixdelights9646@gmail.com,synthetic
5225,Grand Garden 167,Restaurant,"620, Lane No. 12, Erandwane, Pune - 411045",8947594349,grandgarden16758@info.com,synthetic
15120,Grand Delights 298,Restaurant,"514, Lane No. 18, Pashan, Pune - 411018",7299143303,granddelights29810@yahoo.com,synthetic
7729,Royal Fusion 23,Restaurant,"715, Lane No. 10, Magarpatta, Pune - 411004",6570358895,,synthetic
17203,Hotel Hotel 1907,Hotel,"581, MG Road, Wagholi, Pune - 411014",6460243626,,synthetic
6696,Palace Hotel 1034,Hotel,"2, Central Street, Kondhwa, Pune - 411004",8924978995,,synthetic
15404,The Spice 67,Restaurant,"377, Market Lane, Bibwewadi, Pune - 411029",7041808835,thespice6736@business.com,synthetic
253,Phoenix Corner 139,Restaurant,"800, Lane No. 12, Undri, Pune - 411029",6622023413,phoenixcorner13914@gmail.com,synthetic
512,Saffron Hotel 1932,Hotel,"664, Main Rd, Pimple Saudagar, Pune - 411018",8693121637,,synthetic
17733,Royal Lodge 1389,Lodge,"68, Central Street, FC Road, Pune - 411028",,royallodge138977@info.com,synthetic
13001,Phoenix Hotel 249,Hotel,"628, Main Rd, Aundh, Pune - 411014",8967601153,phoenixhotel24969@outlook.com,synthetic
15309,Blue Hotel 1102,Hotel,"679, Station Road, Viman Nagar, Pune - 411018",7349366748,bluehotel110271@gmail.com,synthetic
6970,Lotus Garden 186,Restaurant,"830, Station Road, Erandwane, Pune - 411045",6288859738,lotusgarden18627@outlook.com,synthetic
18532,City Hotel 1730,Hotel,"33, Market Lane, Dhanori, Pune - 411028",8312967107,,synthetic
9359,Royal Hotel 1116,Hotel,"670, Main Rd, Kondhwa, Pune - 411018",8489010448,,synthetic
12358,The Hotel 1833,Hotel,"217, MG Road, Viman Nagar, Pune - 411014",9741238982,thehotel183344@info.com,synthetic
18125,Blue Delights 271,Restaurant,"617, Main Rd, Viman Nagar, Pune - 411029",,,synthetic
751,Citi Grill 203,Restaurant,"616, MG Road, Magarpatta, Pune - 411045",6453804421,citigrill20364@outlook.com,synthetic
15546,Green Hotel 1943,Hotel,"813, MG Road, Talawade, Pune - 411001",6781584510,greenhotel194386@business.com,synthetic
9855,Citi Treat 236,Restaurant,"804, MG Road, Sahakarnagar, Pune - 411018",6489512472,,synthetic
743,Citi Dine 76,Restaurant,"100, Market Lane, Undri, Pune - 411004",6209579927,,synthetic
19369,Green Garden 182,Restaurant,"686, Station Road, Aundh, Pune - 411045",,greengarden18237@info.com,synthetic
177,Blue Delights 38,Restaurant,"302, Central Street, Deccan Gymkhana, Pune - 411018",,bluedelights3822@info.com,synthetic
11207,Hotel Fusion 20,Restaurant,"222, Lane No. 10, Bavdhan, Pune - 411014",7020771304,hotelfusion2019@yahoo.com,synthetic
8286,Ommart Hotel 246,Hotel,"882, Market Lane, Sahakarnagar, Pune - 411028",9484516144,ommarthotel24610@outlook.com,synthetic
17560,Citi Lodge 703,Lodge,"615, MG Road, Talawade, Pune - 411028",8767520027,citilodge70343@yahoo.com,synthetic
12866,Hotel Hotel 578,Hotel,"274, Main Rd, Wagholi, Pune - 411001",9513433144,hotelhotel57881@business.com,synthetic
9578,Green Express 200,Restaurant,"936, Station Road, Kondhwa, Pune - 411018",6849088227,,synthetic
8770,Lotus Hotel 1735,Hotel,"907, Market Lane, Kharadi, Pune - 411018",7267416659,,synthetic
6887,Blue Street 23,Restaurant,"466, Main Rd, Talawade, Pune - 411028",8216894277,bluestreet2344@info.com,synthetic
8192,Comfort Hotel 1985,Hotel,"815, Market Lane, Ambegaon, Pune - 411029",6843823301,comforthotel198583@outlook.com,synthetic
17416,Galaxy Spice 141,Restaurant,"311, Market Lane, Kalyani Nagar, Pune - 411029",8087092498,,synthetic
14323,Elite Hotel 1083,Hotel,"85, Station Road, Magarpatta, Pune - 411029",6027930335,,synthetic
382,Green Lodge 537,Lodge,"51, MG Road, Kalyani Nagar, Pune - 411004",8152910867,,synthetic
14753,Lotus Dine 11,Restaurant,"562, Central Street, Shivaji Nagar, Pune - 411004",8217527074,lotusdine1183@outlook.com,synthetic
9932,City Hotel 1532,Hotel,"648, MG Road, Sahakarnagar, Pune - 411045",9011753675,cityhotel153249@info.com,synthetic
15887,Metro Lodge 548,Lodge,"774, Lane No. 8, Chinchwad, Pune - 411028",7396272220,metrolodge54851@business.com,synthetic
7202,Hotel Bistro 14,Restaurant,"680, Market Lane, Chinchwad, Pune - 411045",9299733166,,synthetic
9746,Comfort Corner 225,Restaurant,"348, Market Lane, Bibwewadi, Pune - 411001",8068217336,comfortcorner2258@yahoo.com,synthetic
14806,Ommart Grill 176,Restaurant,"332, Main Rd, Kothrud, Pune - 411001",7748819474,,synthetic
8646,Citi Hotel 848,Hotel,"10, Station Road, Camp, Pune - 411045",9423459130,,synthetic
9871,Green Hotel 1833,Hotel,"12, Lane No. 4, Wakad, Pune - 411029",9877061365,greenhotel18332@business.com,synthetic
7516,Grand Hotel 336,Hotel,"748, Lane No. 1, Kondhwa, Pune - 411014",7618363766,,synthetic
6016,Ommart Table 26,Restaurant,"805, Station Road, Kharadi, Pune - 411029",7395322708,ommarttable2645@business.com,synthetic
15808,Hotel Room 166,Restaurant,"265, Central Street, Hadapsar, Pune - 411004",7815933581,,synthetic
9779,Galaxy Lodge 1529,Lodge,"329, MG Road, Dhanori, Pune - 411018",7507542633,galaxylodge152933@outlook.com,synthetic
13267,Galaxy Lodge 1491,Lodge,"802, Main Rd, Sahakarnagar, Pune - 411018",7422830430,galaxylodge149160@business.com,synthetic
8744,Royal Street 286,Restaurant,"545, MG Road, Bavdhan, Pune - 411029",6962644556,royalstreet28640@outlook.com,synthetic
985,Urban Garden 277,Restaurant,"572, MG Road, Kondhwa, Pune - 411045",6879150596,urbangarden27759@gmail.com,synthetic
440,Blue Treat 199,Restaurant,"384, MG Road, Chinchwad, Pune - 411004",7877749690,bluetreat19926@info.com,synthetic
8399,Ommart Dine 168,Restaurant,"308, Main Rd, Viman Nagar, Pune - 411014",8582203460,ommartdine16831@info.com,synthetic
3782,Galaxy Lodge 514,Lodge,"760, Main Rd, Erandwane, Pune - 411001",7782239497,,synthetic
15655,Metro Hotel 139,Hotel,"505, Central Street, Dhanori, Pune - 411045",6273856731,metrohotel13943@yahoo.com,synthetic
12732,Sunrise Hotel 1886,Hotel,"146, Main Rd, Undri, Pune - 411018",6560805618,sunrisehotel188646@gmail.com,synthetic
19531,Grand Lodge 863,Lodge,"462, Central Street, Kondhwa, Pune - 411001",8828478334,,synthetic
5473,Palace Street 132,Restaurant,"666, Market Lane, Pashan, Pune - 411004",8552840035,palacestreet13219@outlook.com,synthetic
12197,The Hotel 564,Hotel,"211, Station Road, Kalyani Nagar, Pune - 411004",7854870627,thehotel56496@yahoo.com,synthetic
18910,Phoenix Hotel 602,Hotel,"829, Lane No. 1, Camp, Pune - 411018",6955744663,phoenixhotel60274@business.com,synthetic
13800,Lotus Hotel 1617,Hotel,"58, Station Road, Kondhwa, Pune - 411001",9655890477,,synthetic
13189,Grand Chow 135,Restaurant,"11, Main Rd, Magarpatta, Pune - 411018",9654384627,,synthetic
12510,Elite Corner 72,Restaurant,"751, MG Road, Kalyani Nagar, Pune - 411018",6661476344,elitecorner7295@info.com,synthetic
1227,Sunrise Hotel 1722,Hotel,"246, Main Rd, Viman Nagar, Pune - 411004",8634443596,,synthetic
7986,Hotel Hotel 1611,Hotel,"533, Market Lane, Bopodi, Pune - 411045",9396633563,,synthetic
14184,Palace Hotel 1136,Hotel,"88, Central Street, Pimple Saudagar, Pune - 411001",6429968144,palacehotel113665@gmail.com,synthetic
11634,Palace Lodge 1698,Lodge,"781, Main Rd, Hadapsar, Pune - 411014",6639535566,palacelodge169861@gmail.com,synthetic
17958,Royal Hotel 186,Hotel,"252, Station Road, Shivaji Nagar, Pune - 411001",8685137691,royalhotel18673@outlook.com,synthetic
904,Lotus Hotel 188,Hotel,"946, Market Lane, Sahakarnagar, Pune - 411029",6738209746,,synthetic
13981,Comfort Hotel 486,Hotel,"490, Lane No. 1, Viman Nagar, Pune - 411004",8600578128,comforthotel48618@gmail.com,synthetic
15271,Galaxy Hotel 152,Hotel,"832, Main Rd, Nagar Road, Pune - 411018",7657015188,galaxyhotel15237@yahoo.com,synthetic
8281,Sunrise Hotel 1620,Hotel,"661, MG Road, Hinjewadi, Pune - 411018",6958879972,sunrisehotel162019@yahoo.com,synthetic
7108,Lotus Hotel 290,Hotel,"729, Lane No. 14, Sinhagad Road, Pune - 411029",6652403473,lotushotel29069@yahoo.com,synthetic
13343,Blue Express 232,Restaurant,"831, Central Street, Kalyani Nagar, Pune - 411014",9846251349,,synthetic
11009,Lotus Chow 175,Restaurant,"162, Lane No. 9, Nagar Road, Pune - 411028",7638142726,,synthetic
367,Galaxy Hotel 56,Hotel,"390, Station Road, Bavdhan, Pune - 411018",,galaxyhotel568@yahoo.com,synthetic
10135,The Hotel 1672,Hotel,"452, Main Rd, Chinchwad, Pune - 411014",6792183979,thehotel167244@info.com,synthetic
3080,Palace Dine 131,Restaurant,"443, Lane No. 8, Aundh, Pune - 411004",8742005029,palacedine1311@info.com,synthetic
16768,Comfort Hotel 1910,Hotel,"587, Station Road, Erandwane, Pune - 411028",9831788558,comforthotel191087@yahoo.com,synthetic
3017,Sunrise Lodge 486,Lodge,"969, MG Road, Pashan, Pune - 411001",8531535628,,synthetic
6937,City Lodge 60,Lodge,"506, Market Lane, Sahakarnagar, Pune - 411004",7312080334,citylodge6030@yahoo.com,synthetic
17994,Palace Corner 72,Restaurant,"760, MG Road, Bibwewadi, Pune - 411028",9817641845,palacecorner7243@outlook.com,synthetic
10747,Lotus Chow 196,Restaurant,"337, MG Road, Shivaji Nagar, Pune - 411018",6935794305,,synthetic
1654,Sunrise House 102,Restaurant,"330, Main Rd, Chinchwad, Pune - 411014",6999528502,sunrisehouse10298@yahoo.com,synthetic
15924,City Cafe 271,Restaurant,"724, Central Street, Wagholi, Pune - 411028",8493660934,,synthetic
3423,Ommart Hotel 768,Hotel,"559, Central Street, Sinhagad Road, Pune - 411001",7599673131,ommarthotel76826@gmail.com,synthetic
13314,Lotus Cafe 195,Restaurant,"219, Central Street, Camp, Pune - 411018",6794804101,,synthetic
15869,Metro Lodge 455,Lodge,"959, Market Lane, Wagholi, Pune - 411028",7310100125,,synthetic
8926,Hotel Hotel 400,Hotel,"239, Main Rd, Talawade, Pune - 411045",8459374903,,synthetic
13187,Lotus Hotel 158,Hotel,"315, Station Road, Koregaon Park, Pune - 411045",6426415685,,synthetic
1207,Green House 211,Restaurant,"13, Central Street, Kharadi, Pune - 411018",6423165441,,synthetic
12716,Hotel Grill 175,Restaurant,"791, Station Road, Wakad, Pune - 411014",6619195908,hotelgrill17546@business.com,synthetic
8929,Phoenix Hotel 1456,Hotel,"398, Lane No. 1, Bopodi, Pune - 411028",9980463799,,synthetic
14478,Green Room 165,Restaurant,"991, Central Street, Hinjewadi, Pune - 411018",9988266518,,synthetic
1487,The Hotel 632,Hotel,"315, Market Lane, Talawade, Pune - 411014",9478524744,,synthetic
12327,Urban Hotel 1655,Hotel,"312, Market Lane, Koregaon Park, Pune - 411029",8974575285,urbanhotel165538@outlook.com,synthetic
11960,The Hotel 762,Hotel,"890, Central Street, Narhe, Pune - 411001",,,synthetic
86,Elite Hotel 1766,Hotel,"887, Central Street, FC Road, Pune - 411001",6676527758,elitehotel176611@info.com,synthetic
5666,The Hotel 1532,Hotel,"850, MG Road, Talawade, Pune - 411045",8711617413,thehotel153283@yahoo.com,synthetic
168,Palace Hotel 409,Hotel,"256, Main Rd, Wagholi, Pune - 411004",7787598564,palacehotel40941@business.com,synthetic
5378,Metro Hotel 980,Hotel,"800, MG Road, Model Colony, Pune - 411014",9526981488,metrohotel9802@info.com,synthetic
15941,Hotel Hotel 1934,Hotel,"388, Station Road, Hinjewadi, Pune - 411045",9096325255,,synthetic
15632,The Chow 139,Restaurant,"697, Main Rd, Hadapsar, Pune - 411029",6903133079,,synthetic
4895,Galaxy Hotel 806,Hotel,"991, Main Rd, Camp, Pune - 411014",9598449679,galaxyhotel80685@outlook.com,synthetic
7204,Comfort Chow 135,Restaurant,"99, Station Road, Bavdhan, Pune - 411001",9706593091,comfortchow13525@outlook.com,synthetic
18888,Palace Fusion 255,Restaurant,"520, Lane No. 12, Ambegaon, Pune - 411029",9490074341,,synthetic
1419,Phoenix Lodge 596,Lodge,"163, MG Road, Kothrud, Pune - 411029",7436958050,,synthetic
7749,Elite Hotel 1138,Hotel,"158, Station Road, FC Road, Pune - 411001",8059111425,elitehotel113859@info.com,synthetic
2255,Urban Lodge 996,Lodge,"225, Main Rd, Sahakarnagar, Pune - 411018",7153307066,urbanlodge99664@gmail.com,synthetic
4064,City Spice 111,Restaurant,"308, Market Lane, Pashan, Pune - 411029",7370375269,,synthetic
8861,The Platter 272,Restaurant,"824, Central Street, Hinjewadi, Pune - 411001",7565730578,theplatter27240@yahoo.com,synthetic
19647,Urban Hotel 1277,Hotel,"842, MG Road, Kharadi, Pune - 411014",8560445384,,synthetic
9015,The Lodge 919,Lodge,"686, Lane No. 8, Bavdhan, Pune - 411001",7282604500,,synthetic
8395,Blue Spice 230,Restaurant,"360, MG Road, Kondhwa, Pune - 411029",6189161599,bluespice23013@business.com,synthetic
10283,Royal Corner 14,Restaurant,"216, Central Street, Hinjewadi, Pune - 411014",6252187237,,synthetic
4245,Palace Hotel 1099,Hotel,"493, Station Road, Narhe, Pune - 411018",7152359820,,synthetic
13531,The Hotel 330,Hotel,"193, Market Lane, Hinjewadi, Pune - 411018",7701272766,thehotel33067@info.com,synthetic
2439,Royal Hotel 1739,Hotel,"575, Central Street, Hadapsar, Pune - 411018",8083624874,royalhotel173952@yahoo.com,synthetic
5141,Phoenix Hotel 1884,Hotel,"963, Lane No. 4, FC Road, Pune - 411018",9562695951,phoenixhotel188442@yahoo.com,synthetic
2070,Comfort Street 194,Restaurant,"70, Market Lane, Talawade, Pune - 411014",9542842511,comfortstreet19475@gmail.com,synthetic
15225,Elite Dine 86,Restaurant,"857, Lane No. 4, Kondhwa, Pune - 411004",7132740749,,synthetic
13106,Saffron Hotel 847,Hotel,"543, Market Lane, Wagholi, Pune - 411001",9313729678,,synthetic
17254,Palace Hotel 13,Hotel,"954, Main Rd, Kalyani Nagar, Pune - 411045",8116582974,,synthetic
6668,Urban Tadka 177,Restaurant,"600, Market Lane, Model Colony, Pune - 411029",6002592675,,synthetic
1079,Blue Hotel 1602,Hotel,"382, MG Road, Shivaji Nagar, Pune - 411045",9582686876,bluehotel16022@gmail.com,synthetic
12833,Citi Corner 157,Restaurant,"99, Station Road, Bavdhan, Pune - 411004",,citicorner15739@outlook.com,synthetic
2176,Grand Hotel 993,Hotel,"399, Central Street, Pashan, Pune - 411014",7874895571,grandhotel99381@business.com,synthetic
4126,Lotus Hotel 700,Hotel,"853, Lane No. 12, Sahakarnagar, Pune - 411028",7319366711,lotushotel70046@yahoo.com,synthetic
625,Royal Lodge 1887,Lodge,"436, Station Road, Aundh, Pune - 411014",8812371067,royallodge188768@info.com,synthetic
10537,Saffron Dine 197,Restaurant,"46, MG Road, Narhe, Pune - 411028",9689162948,,synthetic
16344,Lotus Taste 31,Restaurant,"563, MG Road, Talawade, Pune - 411004",7292695068,,synthetic
4106,Comfort Bistro 41,Restaurant,"978, Lane No. 6, Dhanori, Pune - 411045",9064861577,,synthetic
3551,Lotus Treat 88,Restaurant,"377, Station Road, Magarpatta, Pune - 411014",9512816379,lotustreat8830@gmail.com,synthetic
7537,Sunrise Spice 272,Restaurant,"58, MG Road, Sinhagad Road, Pune - 411045",,,synthetic
13662,Elite Hotel 991,Hotel,"143, Market Lane, Bibwewadi, Pune - 411029",9929645156,,synthetic
148,Sunrise Street 249,Restaurant,"916, Main Rd, Bavdhan, Pune - 411001",6012770632,,synthetic
6799,Royal Hotel 1726,Hotel,"373, Central Street, Pashan, Pune - 411014",8527315886,,synthetic
5787,Citi Hotel 1252,Hotel,"841, Market Lane, Aundh, Pune - 411028",6765817994,citihotel125280@outlook.com,synthetic
17886,Ommart Hotel 1884,Hotel,"610, Main Rd, Kothrud, Pune - 411014",9195740486,,synthetic
1355,City Garden 207,Restaurant,"327, MG Road, Koregaon Park, Pune - 411018",,,synthetic
8757,Royal Hotel 1114,Hotel,"502, Central Street, Sinhagad Road, Pune - 411014",6975183809,royalhotel111485@outlook.com,synthetic
11011,The Garden 245,Restaurant,"653, Lane No. 19, Aundh, Pune - 411014",8103751646,thegarden24568@info.com,synthetic
18677,Palace Bistro 102,Restaurant,"358, Main Rd, Magarpatta, Pune - 411029",6512506200,palacebistro10267@yahoo.com,synthetic
19064,Galaxy Hotel 1811,Hotel,"263, Market Lane, Aundh, Pune - 411018",8203839247,galaxyhotel181172@gmail.com,synthetic
13196,Citi Hotel 885,Hotel,"948, MG Road, Aundh, Pune - 411045",7039082954,citihotel88523@info.com,synthetic
16542,Grand Hotel 73,Hotel,"669, Lane No. 19, Baner, Pune - 411014",7693307461,,synthetic
16320,Galaxy Garden 124,Restaurant,"982, Market Lane, Hadapsar, Pune - 411045",6080161801,galaxygarden12453@business.com,synthetic
14970,The Hotel 1002,Hotel,"551, Lane No. 16, Dhanori, Pune - 411014",8130026826,thehotel100224@gmail.com,synthetic
